timestamp,price
1673913600000,1577.73
1674000000000,1569.53
1674086400000,1516.56
1674172800000,1550.51
1674259200000,1661.33
1674345600000,1625.91
1674432000000,1630.84
1674518400000,1632.96
1674604800000,1557.06
1674691200000,1614.68
1674777600000,1602.85
1674864000000,1598.47
1674950400000,1573.06
1675036800000,1646.52
1675123200000,1568.65
1675209600000,1586.54
1675296000000,1642.86
1675382400000,1648.68
1675468800000,1665.43
1675555200000,1667.27
1675641600000,1631.37
1675728000000,1617.14
1675814400000,1672.82
1675900800000,1651.41
1675987200000,1546.38
1676073600000,1515.53
1676160000000,1541.97
1676246400000,1515.33
1676332800000,1506.92
1676419200000,1556.96
1676505600000,1674.86
1676592000000,1646.14
1676678400000,1697.08
1676764800000,1692.52
1676851200000,1680.38
1676937600000,1700.2
1677024000000,1656.58
1677110400000,1643.17
1677196800000,1651.85
1677283200000,1608.1
1677369600000,1593.95
1677456000000,1640.58
1677542400000,1633.98
1677628800000,1606.63
1677715200000,1663.93
1677801600000,1647.66
1677888000000,1570.67
1677974400000,1568.5
1678060800000,1563.23
1678147200000,1567.35
1678233600000,1563.81
1678320000000,1535.26
1678406400000,1440.17
1678492800000,1429.6
1678579200000,1474.4
1678665600000,1588.2
1678752000000,1678.92
1678838400000,1708.3
1678924800000,1658.07
1679011200000,1679.79
1679097600000,1793.3
1679184000000,1769.43
1679270400000,1801.37
1679356800000,1744.44
1679443200000,1811.41
1679529600000,1747.64
1679616000000,1824.96
1679702400000,1751.22
1679788800000,1753.98
1679875200000,1776.87
1679961600000,1719.17
1680048000000,1776.04
1680134400000,1795.54
1680220800000,1792.91
1680307200000,1824.02
1680393600000,1823.0
1680480000000,1797.74
1680566400000,1810.47
1680652800000,1871.33
1680739200000,1911.34
1680825600000,1872.25
1680912000000,1866.66
1680998400000,1851.05
1681084800000,1859.94
1681171200000,1909.88
1681257600000,1892.94
1681344000000,1920.22
1681430400000,2012.79
1681516800000,2102.95
1681603200000,2093.17
1681689600000,2118.6
1681776000000,2077.54
1681862400000,2103.28
1681948800000,1936.43
1682035200000,1943.44
1682121600000,1850.15
1682208000000,1877.54
1682294400000,1863.64
1682380800000,1842.63
1682467200000,1870.57
1682553600000,1867.59
1682640000000,1910.46
1682726400000,1894.43
1682812800000,1905.27
1682899200000,1885.39
1682985600000,1832.73
1683072000000,1870.83
1683158400000,1903.73
1683244800000,1877.4
1683331200000,1993.61
1683417600000,1900.41
1683504000000,1895.23
1683590400000,1849.29
1683676800000,1846.06
1683763200000,1842.87
1683849600000,1798.07
1683936000000,1808.69
1684022400000,1797.2
1684108800000,1799.01
1684195200000,1820.04
1684281600000,1823.66
1684368000000,1821.05
1684454400000,1802.39
1684540800000,1812.13
1684627200000,1818.97
1684713600000,1804.93
1684800000000,1818.4
1684886400000,1854.19
1684972800000,1800.74
1685059200000,1805.81
1685145600000,1828.96
1685232000000,1830.31
1685318400000,1913.82
1685404800000,1893.71
1685491200000,1901.08
1685577600000,1874.69
1685664000000,1861.73
1685750400000,1907.21
1685836800000,1892.08
1685923200000,1893.18
1686009600000,1813.68
1686096000000,1883.24
1686182400000,1832.32
1686268800000,1846.03
1686355200000,1839.21
1686441600000,1754.67
1686528000000,1751.72
1686614400000,1742.6
1686700800000,1736.79
1686787200000,1650.68
1686873600000,1664.98
1686960000000,1716.38
1687046400000,1726.37
1687132800000,1719.27
1687219200000,1734.79
1687305600000,1790.19
1687392000000,1892.9
1687478400000,1874.18
1687564800000,1891.35
1687651200000,1875.06
1687737600000,1899.15
1687824000000,1859.8
1687910400000,1890.01
1687996800000,1828.46
1688083200000,1853.45
1688169600000,1934.05
1688256000000,1924.57
1688342400000,1933.96
1688428800000,1953.78
1688515200000,1937.0
1688601600000,1910.51
1688688000000,1855.47
1688774400000,1869.32
1688860800000,1864.87
1688947200000,1866.92
1689033600000,1875.27
1689120000000,1875.87
1689206400000,1873.51
1689292800000,2003.25
1689379200000,1935.94
1689465600000,1931.39
1689552000000,1923.04
1689638400000,1912.12
1689724800000,1897.2
1689811200000,1889.22
1689897600000,1891.01
1689984000000,1891.47
1690070400000,1858.31
1690156800000,1887.83
1690243200000,1850.43
1690329600000,1857.6
1690416000000,1871.53
1690502400000,1858.78
1690588800000,1874.69
1690675200000,1880.92
1690761600000,1861.87
1690848000000,1857.28
1690934400000,1869.75
1691020800000,1838.01
1691107200000,1835.7
1691193600000,1828.46
1691280000000,1835.07
1691366400000,1826.71
1691452800000,1826.93
1691539200000,1856.84
1691625600000,1855.89
1691712000000,1850.88
1691798400000,1847.54
1691884800000,1848.51
1691971200000,1839.51
1692057600000,1843.51
1692144000000,1826.91
1692230400000,1809.46
1692316800000,1675.86
1692403200000,1660.68
1692489600000,1669.23
1692576000000,1682.46
1692662400000,1666.84
1692748800000,1635.19
1692835200000,1679.12
1692921600000,1658.4
1693008000000,1653.43
1693094400000,1645.9
1693180800000,1656.93
1693267200000,1653.2
1693353600000,1730.19
1693440000000,1705.11
1693526400000,1645.18
1693612800000,1630.61
1693699200000,1636.16
1693785600000,1635.4
1693872000000,1630.63
1693958400000,1633.08
1694044800000,1632.9
1694131200000,1646.31
1694217600000,1636.35
1694304000000,1634.45
1694390400000,1617.49
1694476800000,1549.89
1694563200000,1594.97
1694649600000,1607.74
1694736000000,1626.44
1694822400000,1641.93
1694908800000,1634.42
1694995200000,1622.48
1695081600000,1636.63
1695168000000,1643.7
1695254400000,1621.53
1695340800000,1583.82
1695427200000,1593.47
1695513600000,1593.18
1695600000000,1580.48
1695686400000,1588.47
1695772800000,1592.49
1695859200000,1597.42
1695945600000,1652.2
1696032000000,1667.99
1696118400000,1671.0
1696204800000,1733.82
1696291200000,1665.28
1696377600000,1656.32
1696464000000,1648.19
1696550400000,1612.99
1696636800000,1646.39
1696723200000,1635.08
1696809600000,1634.22
1696896000000,1580.18
1696982400000,1567.46
1697068800000,1564.92
1697155200000,1536.81
1697241600000,1550.97
1697328000000,1555.46
1697414400000,1557.76
1697500800000,1601.23
1697587200000,1565.06
1697673600000,1564.07
1697760000000,1568.37
1697846400000,1603.91
1697932800000,1629.3
1698019200000,1664.57
1698105600000,1764.93
1698192000000,1784.77
1698278400000,1785.56
1698364800000,1804.16
1698451200000,1780.57
1698537600000,1776.35
1698624000000,1798.17
1698710400000,1809.64
1698796800000,1816.8
1698883200000,1846.48
1698969600000,1800.91
1699056000000,1834.17
1699142400000,1855.45
1699228800000,1895.94
1699315200000,1898.52
1699401600000,1887.32
1699488000000,1891.49
1699574400000,2128.61
1699660800000,2078.85
1699747200000,2052.99
1699833600000,2046.09
1699920000000,2060.53
1700006400000,1980.52
1700092800000,2061.64
1700179200000,1962.24
1700265600000,1956.52
1700352000000,1962.63
1700438400000,2011.13
1700524800000,2022.39
1700611200000,1940.44
1700697600000,2065.94
1700784000000,2062.27
1700870400000,2080.85
1700956800000,2085.43
1701043200000,2064.07
1701129600000,2030.0
1701216000000,2048.54
1701302400000,2025.94
1701388800000,2051.76
1701475200000,2085.71
1701561600000,2165.3
1701648000000,2190.7
1701734400000,2242.96
1701820800000,2294.1
1701907200000,2232.03
1701993600000,2354.39
1702080000000,2359.89
1702166400000,2341.07
1702252800000,2352.1
1702339200000,2222.35
1702425600000,2200.33
1702512000000,2260.88
1702598400000,2317.47
1702684800000,2219.95
1702771200000,2227.94
1702857600000,2199.54
1702944000000,2216.93
1703030400000,2176.84
1703116800000,2198.42
1703203200000,2236.19
1703289600000,2327.05
1703376000000,2310.96
1703462400000,2264.91
1703548800000,2273.63
1703635200000,2230.88
1703721600000,2376.77
1703808000000,2345.26
1703894400000,2299.53
1703980800000,2294.34
1704067200000,2279.94
1704153600000,2350.03
1704240000000,2360.78
1704326400000,2211.17
1704412800000,2270.98
1704499200000,2267.09
1704585600000,2241.51
1704672000000,2220.15
1704758400000,2331.66
1704844800000,2341.16
1704931200000,2588.77
1705017600000,2618.33
1705104000000,2524.5
1705190400000,2575.92
1705276800000,2477.94
1705363200000,2515.32
1705431525000,2560.33
